functional,species,month,date,location,site,site.id,site.grp,start,end,turbidity.ntu,turbidity.group,visibility.m,salinity.psu,tds.ppt,do.mg.l,do.%.sat,turbidity.probe,nitrate.mg.l,nitrate.mv,temp.c,max.turbidity.probe,tl,depth,followed.min,turf.total,unk.oth.macro.total,d.versluysii.total,g.salicornia.total,coral.total,btw.branches.total,cca.total,sponge.total,other.total,total.total,turf,macro,coral,cca,sponge,mucus,other,total,turf.avg,macro.avg,coral.avg,cca.avg,sponge.avg,mucus.avg,other.avg,total.avg,ses,comments,diver,bc.branching,bc.rubble,bc.rock,bc.sand,bc.sponge,bc.plate,bc.cca,bc.turf,bc.macro
Grazer,Z. flavescens,10,10/26/2023,L3 - North Bay,2,L3S2,C,10:40,11:13,1.331,<1.5,3.15,37.02,35.69,4.47,69.11,0.00,5.84,86.55,27.56133844,0.399838,13.0,1,3,9,0,0,0,0,0,0,0,0,9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.3,0.0,0.1,0.0,0.0,0.0,0.0,5.4,,-,KG,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. flavescens,10,10/26/2023,L3 - North Bay,2,L3S2,C,10:40,11:13,1.331,<1.5,3.15,37.02,35.69,4.47,69.11,0.00,5.84,86.55,27.56133844,0.399838,12.0,1,2.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.1,0.0,0.0,0.0,0.0,5.4,,-,KG,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. flavescens,10,10/26/2023,L3 - North Bay,2,L3S2,C,10:40,11:13,1.331,<1.5,3.15,37.02,35.69,4.47,69.11,0.00,5.84,86.55,27.56133844,0.399838,14.0,1,3,9,0,0,0,0,0,0,0,0,9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.3,0.0,0.1,0.0,0.0,0.0,0.0,5.4,,-,KG,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. flavescens,10,10/26/2023,L3 - North Bay,3,L3S3,C,9:45,10:20,0.917,<1.5,5.00,36.95,35.62,4.84,74.74,0.00,5.99,86.23,27.55492844,0,10.0,1,3,65,0,0,0,0,0,0,0,0,65,21.7,0.0,0.0,0.0,0.0,0.0,0.0,21.7,6.0,0.0,0.0,1.1,0.0,0.0,0.0,7.1,,-,KG,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,Z. flavescens,10,10/26/2023,L3 - North Bay,3,L3S3,C,9:45,10:20,0.917,<1.5,5.00,36.95,35.62,4.84,74.74,0.00,5.99,86.23,27.55492844,0,8.0,1,3,18,0,0,0,0,0,0,0,0,18,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.1,0.0,0.0,0.0,7.1,,-,KG,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,Z. flavescens,10,10/26/2023,L3 - North Bay,3,L3S3,C,9:45,10:20,0.917,<1.5,5.00,36.95,35.62,4.84,74.74,0.00,5.99,86.23,27.55492844,0,10.0,1,3,55,0,0,0,0,0,0,0,0,55,18.3,0.0,0.0,0.0,0.0,0.0,0.0,18.3,6.0,0.0,0.0,1.1,0.0,0.0,0.0,7.1,,-,KG,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,Z. flavescens,10,10/26/2023,L3 - North Bay,3,L3S3,C,9:45,10:20,0.917,<1.5,5.00,36.95,35.62,4.84,74.74,0.00,5.99,86.23,27.55492844,0,8.0,0.7,3,0,0,0,0,0,0,31,0,0,31,0.0,0.0,0.0,10.3,0.0,0.0,0.0,10.3,6.0,0.0,0.0,1.1,0.0,0.0,0.0,7.1,,-,JR,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,Z. flavescens,10,10/26/2023,L3 - North Bay,3,L3S3,C,9:45,10:20,0.917,<1.5,5.00,36.95,35.62,4.84,74.74,0.00,5.99,86.23,27.55492844,0,8.0,1,3,22,0,0,0,0,0,0,0,0,22,7.3,0.0,0.0,0.0,0.0,0.0,0.0,7.3,6.0,0.0,0.0,1.1,0.0,0.0,0.0,7.1,,-,TS,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,Z. flavescens,11,11/9/2023,L1 - South Bay,2,L1S2,C,14:50,15:20,2.428,-,3.88,36.77,35.48,7.45,93.90,5.00,5.37,87.59,26.45255712,5.6435533,8.0,1.7,3,6,0,0,0,0,0,0,0,0,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Y,-,JR,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,Z. flavescens,11,11/9/2023,L1 - South Bay,3,L1S3,B,15:30,16:00,3.253,>3,2.85,-,-,7.82,95.76,4.91,6.48,85.07,26.07039837,6.1979594,5.0,0.6,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-,JYR,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,Z. flavescens,11,11/9/2023,L2 - Mid Bay,1,L2S1,C,10:55,11:25,3.013,>3,4.55,36.41,35.19,5.67,85.42,4.77,6.21,85.17,26.16745019,4.978075,16.0,1,3,5,0,0,0,0,0,0,0,0,5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Y,-,JR,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,Z. flavescens,11,11/9/2023,L2 - Mid Bay,1,L2S1,C,10:55,11:25,3.013,>3,4.55,36.41,35.19,5.67,85.42,4.77,6.21,85.17,26.16745019,4.978075,13.0,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,Z. flavescens,11,11/9/2023,L2 - Mid Bay,1,L2S1,C,10:55,11:25,3.013,>3,4.55,36.41,35.19,5.67,85.42,4.77,6.21,85.17,26.16745019,4.978075,16.0,2,3,13,0,0,0,0,0,0,0,0,13,4.3,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Y,-,JM,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,Z. flavescens,11,11/2/2023,L3 - North Bay,2,L3S2,C,10:35,11:05,1.539,-,3.75,36.68,35.39,4.95,76.80,0.05,4.98,89.31,27.94087966,0.2648362,12.0,1,3,30,0,0,0,0,0,20,0,0,50,10.0,0.0,0.0,6.7,0.0,0.0,0.0,16.7,5.0,0.0,0.0,5.6,0.0,0.0,0.0,10.6,,-,TS,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. flavescens,11,11/2/2023,L3 - North Bay,2,L3S2,C,10:35,11:05,1.539,-,3.75,36.68,35.39,4.95,76.80,0.05,4.98,89.31,27.94087966,0.2648362,10.0,1,3,11,0,0,0,0,0,18,0,0,29,3.7,0.0,0.0,6.0,0.0,0.0,0.0,9.7,5.0,0.0,0.0,5.6,0.0,0.0,0.0,10.6,,-,TS,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. flavescens,11,11/2/2023,L3 - North Bay,2,L3S2,C,10:35,11:05,1.539,-,3.75,36.68,35.39,4.95,76.80,0.05,4.98,89.31,27.94087966,0.2648362,10.0,1,2.167,5,0,0,0,0,0,10,0,0,15,2.3,0.0,0.0,4.6,0.0,0.0,0.0,6.9,5.0,0.0,0.0,5.6,0.0,0.0,0.0,10.6,,-,TS,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. flavescens,11,11/2/2023,L3 - North Bay,2,L3S2,C,10:35,11:05,1.539,-,3.75,36.68,35.39,4.95,76.80,0.05,4.98,89.31,27.94087966,0.2648362,10.0,1,3,12,0,0,0,0,0,15,0,0,27,4.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,5.6,0.0,0.0,0.0,10.6,,-,TS,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. flavescens,11,11/2/2023,L3 - North Bay,3,L3S3,C,9:35,10:05,2.019,-,4.55,36.38,35.13,5.55,85.68,0.00,4.83,89.71,27.63266097,0.0578049,14.0,1.5,3,1,0,0,0,5,0,0,0,0,6,0.3,0.0,1.7,0.0,0.0,0.0,0.0,2.0,1.8,0.3,1.7,2.7,0.0,0.0,0.0,6.3,,no scars,KG,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,Z. flavescens,11,11/2/2023,L3 - North Bay,3,L3S3,C,9:35,10:05,2.019,-,4.55,36.38,35.13,5.55,85.68,0.00,4.83,89.71,27.63266097,0.0578049,8.0,1,3,0,0,3,0,15,0,0,0,0,18,0.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,1.8,0.3,1.7,2.7,0.0,0.0,0.0,6.3,,bubble,TS,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,Z. flavescens,11,11/2/2023,L3 - North Bay,3,L3S3,C,9:35,10:05,2.019,-,4.55,36.38,35.13,5.55,85.68,0.00,4.83,89.71,27.63266097,0.0578049,10.0,1,3,5,0,0,0,0,0,20,0,0,25,1.7,0.0,0.0,6.7,0.0,0.0,0.0,8.3,1.8,0.3,1.7,2.7,0.0,0.0,0.0,6.3,,-,TS,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,Z. flavescens,11,11/2/2023,L3 - North Bay,3,L3S3,C,9:35,10:05,2.019,-,4.55,36.38,35.13,5.55,85.68,0.00,4.83,89.71,27.63266097,0.0578049,12.0,1,3,15,0,0,0,0,0,12,0,0,27,5.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,1.8,0.3,1.7,2.7,0.0,0.0,0.0,6.3,,-,TS,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,Z. flavescens,12,12/8/2023,L1 - South Bay,3,L1S3,B,12:10,12:45,1.438,<1.5,3.63,34.69,33.72,6.26,92.54,5.38,5.94,85.72,25.66314677,5.627386,12.0,1,3,0,0,0,0,0,3,0,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.8,Y,turf,JM,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,Z. flavescens,12,12/8/2023,L1 - South Bay,3,L1S3,B,12:10,12:45,1.438,<1.5,3.63,34.69,33.72,6.26,92.54,5.38,5.94,85.72,25.66314677,5.627386,14.0,1,3,0,0,0,0,0,14,0,0,0,14,4.7,0.0,0.0,0.0,0.0,0.0,0.0,4.7,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.8,Y,turf,JM,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,Z. flavescens,12,12/8/2023,L2 - Mid Bay,1,L2S1,C,13:40,14:10,2.094,-,4.98,34.86,33.84,9.15,138.17,5.77,6.41,84.80,26.86835469,6.6108413,12.0,2,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-,JM,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,Z. flavescens,12,12/8/2023,L2 - Mid Bay,1,L2S1,C,13:40,14:10,2.094,-,4.98,34.86,33.84,9.15,138.17,5.77,6.41,84.80,26.86835469,6.6108413,14.0,2,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-,JM,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,Z. flavescens,12,12/8/2023,L2 - Mid Bay,1,L2S1,C,13:40,14:10,2.094,-,4.98,34.86,33.84,9.15,138.17,5.77,6.41,84.80,26.86835469,6.6108413,12.0,2,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-,JM,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,Z. flavescens,12,12/7/2023,L3 - North Bay,2,L3S2,C,14:00,14:40,2.176,-,5.25,33.89,33.03,7.80,115.03,5.46,5.51,86.97,25.73092763,5.7109776,6.5,1,2.583,7,0,0,0,0,0,0,0,0,7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,16.7,,-,JS,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. flavescens,12,12/7/2023,L3 - North Bay,2,L3S2,C,14:00,14:40,2.176,-,5.25,33.89,33.03,7.80,115.03,5.46,5.51,86.97,25.73092763,5.7109776,3.0,1,2.97,54,0,0,0,0,0,0,0,0,54,18.2,0.0,0.0,0.0,0.0,0.0,0.0,18.2,16.7,0.0,0.0,0.0,0.0,0.0,0.0,16.7,,-,JS,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. flavescens,12,12/7/2023,L3 - North Bay,2,L3S2,C,14:00,14:40,2.176,-,5.25,33.89,33.03,7.80,115.03,5.46,5.51,86.97,25.73092763,5.7109776,12.0,1,1.47,4,0,0,0,0,0,0,0,0,4,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,16.7,,-,JS,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. flavescens,12,12/7/2023,L3 - North Bay,2,L3S2,C,14:00,14:40,2.176,-,5.25,33.89,33.03,7.80,115.03,5.46,5.51,86.97,25.73092763,5.7109776,7.0,1,2.87,93,0,0,0,0,0,0,0,0,93,32.4,0.0,0.0,0.0,0.0,0.0,0.0,32.4,16.7,0.0,0.0,0.0,0.0,0.0,0.0,16.7,,-,JS,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. flavescens,12,12/7/2023,L3 - North Bay,2,L3S2,C,14:00,14:40,2.176,-,5.25,33.89,33.03,7.80,115.03,5.46,5.51,86.97,25.73092763,5.7109776,11.0,1,3,83,0,0,0,0,0,0,0,0,83,27.7,0.0,0.0,0.0,0.0,0.0,0.0,27.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,16.7,,-,JS,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. flavescens,12,12/7/2023,L3 - North Bay,3,L3S3,C,12:45,13:25,3.035,>3,2.80,33.21,32.45,6.21,90.49,5.42,5.60,86.57,25.26952546,6.876024,10.0,3,2.083,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,3.0,0.0,0.0,0.0,3.9,,-,JS,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,Z. flavescens,12,12/7/2023,L3 - North Bay,3,L3S3,C,12:45,13:25,3.035,>3,2.80,33.21,32.45,6.21,90.49,5.42,5.60,86.57,25.26952546,6.876024,7.0,0.5,2.53,7,0,0,0,0,0,0,0,0,7,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.9,0.0,0.0,3.0,0.0,0.0,0.0,3.9,,-,JS,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,Z. flavescens,12,12/7/2023,L3 - North Bay,3,L3S3,C,12:45,13:25,3.035,>3,2.80,33.21,32.45,6.21,90.49,5.42,5.60,86.57,25.26952546,6.876024,7.0,0.5,3,0,0,0,0,0,0,27,0,0,27,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.9,0.0,0.0,3.0,0.0,0.0,0.0,3.9,,-,JM,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Scraper,C. spilurus ,2,2/3/2023,L1 - South Bay,2,L1S2,C,10:00,10:35,0.766,<1.5,4.66,34.81,33.85,6.77,98.87,2.47,-,-,24.64286194,2.54135,17.0,2,3,2,0,0,0,0,0,0,0,0,2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.7,Y,-,KG,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Scraper,C. spilurus ,2,2/3/2023,L1 - South Bay,2,L1S2,C,10:00,10:35,0.766,<1.5,4.66,34.81,33.85,6.77,98.87,2.47,-,-,24.64286194,2.54135,14.0,2,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.7,,-,KG,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Scraper,C. spilurus ,2,2/3/2023,L1 - South Bay,2,L1S2,C,10:00,10:35,0.766,<1.5,4.66,34.81,33.85,6.77,98.87,2.47,-,-,24.64286194,2.54135,14.0,2,2,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.7,Y,-,KG,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Scraper,C. spilurus ,2,2/3/2023,L1 - South Bay,2,L1S2,C,10:00,10:35,0.766,<1.5,4.66,34.81,33.85,6.77,98.87,2.47,-,-,24.64286194,2.54135,16.0,2,2,5,0,0,0,0,0,0,0,0,5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.7,Y,-,KG,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Scraper,C. spilurus ,2,2/3/2023,L1 - South Bay,2,L1S2,C,10:00,10:35,0.766,<1.5,4.66,34.81,33.85,6.77,98.87,2.47,-,-,24.64286194,2.54135,15.0,2,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.7,,-,KG,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Scraper,C. spilurus ,2,2/3/2023,L1 - South Bay,3,L1S3,B,8:55,9:40,0.832,<1.5,4.06,35.02,34.03,6.44,94.20,2.46,-,-,24.65736079,2.599614,13.0,1.5,3,13,0,0,0,0,0,0,0,0,13,4.3,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.1,0.0,0.1,0.0,0.0,0.0,0.0,1.2,Y,-,KG,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Scraper,C. spilurus ,2,2/3/2023,L1 - South Bay,3,L1S3,B,8:55,9:40,0.832,<1.5,4.06,35.02,34.03,6.44,94.20,2.46,-,-,24.65736079,2.599614,11.0,1.5,3,3,0,0,0,1,0,0,0,0,4,1.0,0.0,0.3,0.0,0.0,0.0,0.0,1.3,1.1,0.0,0.1,0.0,0.0,0.0,0.0,1.2,Y,-,KG,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Scraper,C. spilurus ,2,2/3/2023,L1 - South Bay,3,L1S3,B,8:55,9:40,0.832,<1.5,4.06,35.02,34.03,6.44,94.20,2.46,-,-,24.65736079,2.599614,16.0,1.5,2.83333,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.1,0.0,0.0,0.0,0.0,1.2,,-,KG,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Scraper,C. spilurus ,2,2/3/2023,L1 - South Bay,3,L1S3,B,8:55,9:40,0.832,<1.5,4.06,35.02,34.03,6.44,94.20,2.46,-,-,24.65736079,2.599614,18.0,2,3,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,1.1,0.0,0.1,0.0,0.0,0.0,0.0,1.2,,-,KG,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Scraper,C. spilurus ,2,2/3/2023,L1 - South Bay,3,L1S3,B,8:55,9:40,0.832,<1.5,4.06,35.02,34.03,6.44,94.20,2.46,-,-,24.65736079,2.599614,16.0,1.5,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.1,0.0,0.0,0.0,0.0,1.2,,-,KG,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Scraper,C. spilurus ,2,2/1/2023,L2 - Mid Bay,1,L2S1,C,13:08,13:40,0.333,<1.5,10.48,35.15,-,9.14,135.11,2.72,-,-,25.23563226,2.845506,15.0,2,3,23,0,0,0,0,0,0,0,0,23,7.7,0.0,0.0,0.0,0.0,0.0,0.0,7.7,9.5,0.0,0.7,0.0,0.0,0.0,0.0,10.2,Y,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Scraper,C. spilurus ,2,2/1/2023,L2 - Mid Bay,1,L2S1,C,13:08,13:40,0.333,<1.5,10.48,35.15,-,9.14,135.11,2.72,-,-,25.23563226,2.845506,12.0,2,3,11,0,0,0,0,0,0,0,0,11,3.7,0.0,0.0,0.0,0.0,0.0,0.0,3.7,9.5,0.0,0.7,0.0,0.0,0.0,0.0,10.2,Y,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Scraper,C. spilurus ,2,2/1/2023,L2 - Mid Bay,1,L2S1,C,13:08,13:40,0.333,<1.5,10.48,35.15,-,9.14,135.11,2.72,-,-,25.23563226,2.845506,16.0,2,3,45,0,0,0,0,0,0,0,0,45,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.5,0.0,0.7,0.0,0.0,0.0,0.0,10.2,Y,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Scraper,C. spilurus ,2,2/1/2023,L2 - Mid Bay,1,L2S1,C,13:08,13:40,0.333,<1.5,10.48,35.15,-,9.14,135.11,2.72,-,-,25.23563226,2.845506,13.0,2,3,40,0,0,0,0,0,0,0,0,40,13.3,0.0,0.0,0.0,0.0,0.0,0.0,13.3,9.5,0.0,0.7,0.0,0.0,0.0,0.0,10.2,Y,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Scraper,C. spilurus ,2,2/1/2023,L2 - Mid Bay,1,L2S1,C,13:08,13:40,0.333,<1.5,10.48,35.15,-,9.14,135.11,2.72,-,-,25.23563226,2.845506,18.0,2,3,24,0,0,0,10,0,0,0,0,34,8.0,0.0,3.3,0.0,0.0,0.0,0.0,11.3,9.5,0.0,0.7,0.0,0.0,0.0,0.0,10.2,Y,scars,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Scraper,C. spilurus ,2,2/1/2023,L2 - Mid Bay,2,L2S2,C,14:05,14:40,1.04,<1.5,4.30,34.38,-,8.08,119.70,2.72,-,-,25.62899138,3.005819,9.0,0.5,3,63,0,0,0,0,0,0,0,0,63,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,10.2,Y,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Scraper,C. spilurus ,2,2/1/2023,L2 - Mid Bay,2,L2S2,C,14:05,14:40,1.04,<1.5,4.30,34.38,-,8.08,119.70,2.72,-,-,25.62899138,3.005819,10.0,0.5,3,22,0,0,0,0,0,0,0,0,22,7.3,0.0,0.0,0.0,0.0,0.0,0.0,7.3,10.2,0.0,0.0,0.0,0.0,0.0,0.0,10.2,Y,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Scraper,C. spilurus ,2,2/1/2023,L2 - Mid Bay,2,L2S2,C,14:05,14:40,1.04,<1.5,4.30,34.38,-,8.08,119.70,2.72,-,-,25.62899138,3.005819,9.0,0.5,2.33333,9,0,0,0,0,0,0,0,0,9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,3.9,10.2,0.0,0.0,0.0,0.0,0.0,0.0,10.2,Y,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Scraper,C. spilurus ,2,2/1/2023,L2 - Mid Bay,2,L2S2,C,14:05,14:40,1.04,<1.5,4.30,34.38,-,8.08,119.70,2.72,-,-,25.62899138,3.005819,15.0,2,3,39,0,0,0,0,0,0,0,0,39,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,10.2,Y,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Scraper,C. spilurus ,2,2/1/2023,L2 - Mid Bay,2,L2S2,C,14:05,14:40,1.04,<1.5,4.30,34.38,-,8.08,119.70,2.72,-,-,25.62899138,3.005819,12.0,2,3,18,0,0,0,0,0,0,0,0,18,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,10.2,Y,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Scraper,C. spilurus ,2,2/1/2023,L2 - Mid Bay,3,L2S3,B,15:08,15:40,0.815,<1.5,5.04,34.14,-,8.28,123.23,2.81,-,-,25.97787333,3.176297,3.0,0.5,2,27,0,0,0,0,0,0,0,0,27,13.5,0.0,0.0,0.0,0.0,0.0,0.0,13.5,14.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,Y,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Scraper,C. spilurus ,2,2/1/2023,L2 - Mid Bay,3,L2S3,B,15:08,15:40,0.815,<1.5,5.04,34.14,-,8.28,123.23,2.81,-,-,25.97787333,3.176297,12.0,2,0.833333,21,0,0,0,0,0,0,0,0,21,25.2,0.0,0.0,0.0,0.0,0.0,0.0,25.2,14.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,Y,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Scraper,C. spilurus ,2,2/1/2023,L2 - Mid Bay,3,L2S3,B,15:08,15:40,0.815,<1.5,5.04,34.14,-,8.28,123.23,2.81,-,-,25.97787333,3.176297,10.0,2,3,13,0,0,0,0,0,0,0,0,13,4.3,0.0,0.0,0.0,0.0,0.0,0.0,4.3,14.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,Y,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Scraper,C. spilurus ,2,2/1/2023,L3 - North Bay,1,L3S1,A,8:50,9:30,2.753,-,2.93,35.30,-,6.52,93.67,2.24,-,-,23.5082235,2.702033,6.0,1,3,8,0,0,0,0,1,0,0,0,9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,4.2,Y,turf,KG,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
